Catalogue Reference,Title,Date,,Longitude,Latitude,Place co-ordinates,Landing Page URL,External resource URL
HL/PO/JO/10/1/79/30,Protestation Return - Cornwall - East Hundred - South-hill.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/31,Protestation Return - Cornwall - East Hundred - South Petherwin.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/32,Protestation Return - Cornwall - East Hundred - Stoke Climsland.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/33,Protestation Return - Cornwall - East Hundred - Tremayne.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/34,Protestation Return - Cornwall - East Hundred - Tresmeer.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/35,Protestation Return - Cornwall - East Hundred - Trewen.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/36,"Protestation Return - Cornwall - Kerrier And Penwith Hundreds - Return of clergy, churchwardens, overseers, and constables only throughout both hundreds.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/37,Protestation Return - Cornwall - Kerrier Hundred - Breock [Breage].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/38,Protestation Return - Cornwall - Kerrier Hundred - Budock.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/39,Protestation Return - Cornwall - Kerrier Hundred - Constantine.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/40,Protestation Return - Cornwall - Kerrier Hundred - Cury.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/41,Protestation Return - Cornwall - Kerrier Hundred - Germoe.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/42,Protestation Return - Cornwall - Kerrier Hundred - Grade.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/43,Protestation Return - Cornwall - Kerrier Hundred - Gunwalloe.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/44,Protestation Return - Cornwall - Kerrier Hundred - Gwennap.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/45,Protestation Return - Cornwall - Kerrier Hundred - Helston.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/46,Protestation Return - Cornwall - Kerrier Hundred - Landewednack.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/47,Protestation Return - Cornwall - Kerrier Hundred - Mabe.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/48,Protestation Return - Cornwall - Kerrier Hundred - Manaccan.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/49,Protestation Return - Cornwall - Kerrier Hundred - Mawgan in Meneage.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/50,Protestation Return - Cornwall - Kerrier Hundred - Mawnan.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/51,Protestation Return - Cornwall - Kerrier Hundred - Mullion.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/52,Protestation Return - Cornwall - Kerrier Hundred - Mylor.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/53,Protestation Return - Cornwall - Kerrier Hundred - Penryn.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/54,Protestation Return - Cornwall - Kerrier Hundred - Perran Arworthal.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/55,Protestation Return - Cornwall - Kerrier Hundred - Ruan Major.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/56,Protestation Return - Cornwall - Kerrier Hundred - Ruan Minor.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/57,Protestation Return - Cornwall - Kerrier Hundred - St Anthony in Meneage.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/58,Protestation Return - Cornwall - Kerrier Hundred - St Keverne.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/59,Protestation Return - Cornwall - Kerrier Hundred - St Martin in Meneage.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/60,Protestation Return - Cornwall - Kerrier Hundred - Sithney.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/61,Protestation Return - Cornwall - Kerrier Hundred - Stedians [St Stithians].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/79/62,Protestation Return - Cornwall - Kerrier Hundred - Wendron.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/1,Protestation Return - Cornwall - Penwith Hundred - Buryan [St].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/2,Protestation Return - Cornwall - Penwith Hundred - Camborne.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/3,Protestation Return - Cornwall - Penwith Hundred - Crowan.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/4,Protestation Return - Cornwall - Penwith Hundred - Gulval.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/5,Protestation Return - Cornwall - Penwith Hundred - Gwinear.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/6,Protestation Return - Cornwall - Penwith Hundred - Gwithian.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/7,Protestation Return - Cornwall - Penwith Hundred - Illogan.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/8,Protestation Return - Cornwall - Penwith Hundred - Lelant [St Ewny].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/9,Protestation Return - Cornwall - Penwith Hundred - Levan [St].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/10,Protestation Return - Cornwall - Penwith Hundred - Ludgvan.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/11,Protestation Return - Cornwall - Penwith Hundred - Madron.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/12,Protestation Return - Cornwall - Penwith Hundred - Marazion or Market Jew.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/13,Protestation Return - Cornwall - Penwith Hundred - Morvah.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/14,Protestation Return - Cornwall - Penwith Hundred - Paul.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/15,Protestation Return - Cornwall - Penwith Hundred - Penzance.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/16,Protestation Return - Cornwall - Penwith Hundred - Perran Uthnoe.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/17,Protestation Return - Cornwall - Penwith Hundred - Phillack.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/18,Protestation Return - Cornwall - Penwith Hundred - Redruth [St Uny].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/19,Protestation Return - Cornwall - Penwith Hundred - St Erth.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/20,Protestation Return - Cornwall - Penwith Hundred - St Hilary.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/21,Protestation Return - Cornwall - Penwith Hundred - St Ives.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/22,Protestation Return - Cornwall - Penwith Hundred - St Just.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/23,Protestation Return - Cornwall - Penwith Hundred - Sancreed.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/24,Protestation Return - Cornwall - Penwith Hundred - Sennen.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/25,Protestation Return - Cornwall - Penwith Hundred - Towednack.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/26,Protestation Return - Cornwall - Penwith Hundred - Zennor.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/27,Protestation Return - Cornwall - Lesnewth Hundred - Advent.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/28,Protestation Return - Cornwall - Lesnewth Hundred - Altarnum [Alternon].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/29,Protestation Return - Cornwall - Lesnewth Hundred - Davidstow.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/30,Protestation Return - Cornwall - Lesnewth Hundred - Forrabury.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/31,Protestation Return - Cornwall - Lesnewth Hundred - Lanteglos.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/32,Protestation Return - Cornwall - Lesnewth Hundred - Lesnewth (parish).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/33,Protestation Return - Cornwall - Lesnewth Hundred - Lesnewth (hundred).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/34,Protestation Return - Cornwall - Lesnewth Hundred - Michaelstow.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/35,Protestation Return - Cornwall - Lesnewth Hundred - Minster.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/36,Protestation Return - Cornwall - Lesnewth Hundred - Otterham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/37,Protestation Return - Cornwall - Lesnewth Hundred - Poundstock.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/38,Protestation Return - Cornwall - Lesnewth Hundred - St Clether.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/39,Protestation Return - Cornwall - Lesnewth Hundred - St Genny.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/40,Protestation Return - Cornwall - Lesnewth Hundred - St Juliot.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/41,Protestation Return - Cornwall - Lesnewth Hundred - Tintagell.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/42,Protestation Return - Cornwall - Lesnewth Hundred - Trenegloss.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/43,Protestation Return - Cornwall - Lesnewth Hundred - Trevalga.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/44,Protestation Return - Cornwall - Lesnewth Hundred - Warbstone.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/45,Protestation Return - Cornwall - Powder Hundred - Cornelly.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/46,Protestation Return - Cornwall - Powder Hundred - Creed.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/47,Protestation Return - Cornwall - Powder Hundred - Cuby.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/48,Protestation Return - Cornwall - Powder Hundred - Fowey.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/49,Protestation Return - Cornwall - Powder Hundred - Gerrans.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/50,Protestation Return - Cornwall - Powder Hundred - Gorran [St].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/51,Protestation Return - Cornwall - Powder Hundred - Grampound.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/52,Protestation Return - Cornwall - Powder Hundred - Kea.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/53,Protestation Return - Cornwall - Powder Hundred - Kenwyn.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/54,Protestation Return - Cornwall - Powder Hundred - Ladock.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/55,Protestation Return - Cornwall - Powder Hundred - Lamorran.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/56,Protestation Return - Cornwall - Powder Hundred - Lanlivery.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/57,Protestation Return - Cornwall - Powder Hundred - Lostwithiel.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/58,Protestation Return - Cornwall - Powder Hundred - Luscullian [Luxulion].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/59,Protestation Return - Cornwall - Powder Hundred - Merther.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/60,Protestation Return - Cornwall - Powder Hundred - Mevagissey.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/61,Protestation Return - Cornwall - Powder Hundred - Philleigh.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/62,Protestation Return - Cornwall - Powder Hundred - Powder (hundred).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/63,Protestation Return - Cornwall - Powder Hundred - Probus.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/64,Protestation Return - Cornwall - Powder Hundred - Roche.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/65,Protestation Return - Cornwall - Powder Hundred - Ruan - Lanihorne.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/66,Protestation Return - Cornwall - Powder Hundred - St Allen [Alune].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/67,Protestation Return - Cornwall - Powder Hundred - St Anthony.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/68,Protestation Return - Cornwall - Powder Hundred - St Austell.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/69,Protestation Return - Cornwall - Powder Hundred - St Blazey.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/70,Protestation Return - Cornwall - Powder Hundred - St Clements.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/71,Protestation Return - Cornwall - Powder Hundred - St Dennis.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/72,Protestation Return - Cornwall - Powder Hundred - St Erme.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/73,Protestation Return - Cornwall - Powder Hundred - St Ewe [Eva].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/74,Protestation Return - Cornwall - Powder Hundred - St Feock.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/75,Protestation Return - Cornwall - Powder Hundred - St Just.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/76,Protestation Return - Cornwall - Powder Hundred - St Mewan.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/77,Protestation Return - Cornwall - Powder Hundred - St Michael Carthayes.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/78,Protestation Return - Cornwall - Powder Hundred - St Michael Penkevil.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/79,Protestation Return - Cornwall - Powder Hundred - St Sampson.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/80,Protestation Return - Cornwall - Powder Hundred - St Stephens.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/81,Protestation Return - Cornwall - Powder Hundred - Tywardreth [Trewardreth].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/80/82,Protestation Return - Cornwall - Powder Hundred - Veryan.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/1,Protestation Return - Cornwall - Pyder Hundred - Colan.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/2,Protestation Return - Cornwall - Pyder Hundred - Crantock.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/3,Protestation Return - Cornwall - Pyder Hundred - Cubert.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/4,Protestation Return - Cornwall - Pyder Hundred - Lanhydrock.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/5,Protestation Return - Cornwall - Pyder Hundred - Lanivet.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/6,Protestation Return - Cornwall - Pyder Hundred - Newlyn.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/7,Protestation Return - Cornwall - Pyder Hundred - Padstow.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/8,Protestation Return - Cornwall - Pyder Hundred - Perranzabuloe.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/9,"Protestation Return - Cornwall - Pyder Hundred - Petherick, Little.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/10,Protestation Return - Cornwall - Pyder Hundred - Pyder (hundred).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/11,Protestation Return - Cornwall - Pyder Hundred - St Agnes.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/12,Protestation Return - Cornwall - Pyder Hundred - St Breock.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/13,Protestation Return - Cornwall - Pyder Hundred - St Columb Major.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/14,Protestation Return - Cornwall - Pyder Hundred - St Columb Minor.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/15,Protestation Return - Cornwall - Pyder Hundred - St Enoder.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/16,Protestation Return - Cornwall - Pyder Hundred - St Ervan.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/17,Protestation Return - Cornwall - Pyder Hundred - St Evall.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/18,Protestation Return - Cornwall - Pyder Hundred - St Issey.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/19,Protestation Return - Cornwall - Pyder Hundred - St Mawgau.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/20,Protestation Return - Cornwall - Pyder Hundred - St Merryn.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/21,Protestation Return - Cornwall - Pyder Hundred - St Wenn.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/22,Protestation Return - Cornwall - Pyder Hundred - Withiel.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/23,Protestation Return - Cornwall - Stratton Hundred - Boyton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/24,Protestation Return - Cornwall - Stratton Hundred - Bridgerule.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/25,Protestation Return - Cornwall - Stratton Hundred - Kilkhampton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/26,Protestation Return - Cornwall - Stratton Hundred - Launcells.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/27,Protestation Return - Cornwall - Stratton Hundred - Marham Church.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/28,Protestation Return - Cornwall - Stratton Hundred - Moorwinstow.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/29,Protestation Return - Cornwall - Stratton Hundred - North Tamerton.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/30,Protestation Return - Cornwall - Stratton Hundred - Poughill.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/31,Protestation Return - Cornwall - Stratton Hundred - Stratton (hundred).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/32,Protestation Return - Cornwall - Stratton Hundred - Stratton (parish).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/33,"Protestation Return - Cornwall - Stratton Hundred - Week, St. Mary.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/34,Protestation Return - Cornwall - Stratton Hundred - Whitstone.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/35,Protestation Return - Cornwall - Trigg Hundred - Blisland.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/36,Protestation Return - Cornwall - Trigg Hundred - Bodmin.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/37,Protestation Return - Cornwall - Trigg Hundred - Breward [St].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/38,Protestation Return - Cornwall - Trigg Hundred - Egloshayle.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/39,Protestation Return - Cornwall - Trigg Hundred - Helland.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/40,Protestation Return - Cornwall - Trigg Hundred - Mynfrey [St Minver].,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/41,Protestation Return - Cornwall - Trigg Hundred - St Endellion.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/42,Protestation Return - Cornwall - Trigg Hundred - St Kew.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/43,Protestation Return - Cornwall - Trigg Hundred - St Mabyn.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/44,Protestation Return - Cornwall - Trigg Hundred - St Teath.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/45,Protestation Return - Cornwall - Trigg Hundred - St Tudy.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/46,Protestation Return - Cornwall - Trigg Hundred - Trigg (hundred).,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/47,Protestation Return - Cornwall - West Hundred - Boconnoc.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/48,Protestation Return - Cornwall - West Hundred - Broadoak.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/49,Protestation Return - Cornwall - West Hundred - Cardinham.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/50,Protestation Return - Cornwall - West Hundred - Duloe.,1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/51,"Protestation Return - Cornwall - West Hundred - East Looe borough, and St Martin's parish.",1642,Protestation Returns,,,,,
HL/PO/JO/10/1/81/52,Protestation Return - Cornwall - West Hundred - Lanreath.,1642,Protestation Returns,,,,,
